borough,AD,ED,regs_total_2025,reg_dem,reg_rep,reg_oth
SI,61,012,2070,1211,281,578
SI,61,013,2070,1211,281,578
SI,61,014,2070,1211,281,578
SI,61,015,2069,1211,280,578
SI,61,016,2069,1211,280,578
SI,61,017,2069,1211,280,578
SI,61,018,2069,1211,280,578
SI,61,019,2069,1211,280,578
SI,61,020,2069,1211,280,578
SI,61,021,2069,1211,280,578
SI,61,022,2069,1211,280,578
SI,61,023,2069,1211,280,578
SI,61,024,2069,1211,280,578
SI,61,025,2069,1211,280,578
SI,61,026,2069,1211,280,578
SI,61,027,2069,1211,280,578
SI,61,028,2069,1211,280,578
SI,61,029,2069,1211,280,578
SI,61,030,2069,1211,280,578
SI,61,031,2069,1211,280,578
SI,61,032,2069,1211,280,578
SI,61,033,2069,1211,280,578
SI,61,034,2069,1211,280,578
SI,61,035,2069,1211,280,578
SI,61,036,2069,1211,280,578
SI,61,037,2069,1211,280,578
SI,61,038,2069,1211,280,578
SI,61,039,2068,1211,280,577
SI,61,040,2068,1211,280,577
SI,61,041,2068,1211,280,577
SI,61,042,2068,1211,280,577
SI,61,043,2068,1211,280,577
SI,61,044,2067,1210,280,577
SI,61,045,2067,1210,280,577
SI,61,046,2067,1210,280,577
SI,61,047,2067,1210,280,577
SI,61,048,2067,1210,280,577
SI,61,060,2067,1210,280,577
SI,61,061,2067,1210,280,577
SI,61,062,2067,1210,280,577
SI,61,063,2067,1210,280,577
SI,61,064,2067,1210,280,577
SI,61,065,2067,1210,280,577
SI,61,066,2067,1210,280,577
SI,61,067,2067,1210,280,577
SI,61,068,2067,1210,280,577
SI,61,069,2067,1210,280,577
SI,61,070,2067,1210,280,577
SI,61,071,2067,1210,280,577
SI,61,072,2067,1210,280,577
SI,61,073,2067,1210,280,577
SI,61,074,2067,1210,280,577
SI,61,100,2067,1210,280,577
SI,61,101,2067,1210,280,577
SI,61,102,2067,1210,280,577
SI,61,103,2067,1210,280,577
SI,61,104,2067,1210,280,577
SI,61,105,2067,1210,280,577
SI,61,106,2066,1210,280,576
SI,61,107,2065,1210,280,575
SI,61,108,2065,1210,280,575
SI,61,109,2065,1210,280,575
SI,61,110,2065,1210,280,575
SI,61,111,2065,1210,280,575
SI,61,112,2065,1210,280,575
SI,61,113,2065,1210,280,575
SI,61,114,2065,1210,280,575
SI,62,001,1570,410,709,451
SI,62,002,1570,410,709,451
SI,62,003,1570,410,709,451
SI,62,004,1569,409,709,451
SI,62,005,1569,409,709,451
SI,62,006,1569,409,709,451
SI,62,007,1569,409,709,451
SI,62,008,1569,409,709,451
SI,62,009,1569,409,709,451
SI,62,010,1568,409,709,450
SI,62,011,1568,409,709,450
SI,62,012,1568,409,709,450
SI,62,013,1568,409,709,450
SI,62,014,1568,409,709,450
SI,62,015,1568,409,709,450
SI,62,016,1568,409,709,450
SI,62,017,1568,409,709,450
SI,62,018,1567,409,708,450
SI,62,019,1567,409,708,450
SI,62,020,1567,409,708,450
SI,62,021,1567,409,708,450
SI,62,022,1567,409,708,450
SI,62,023,1567,409,708,450
SI,62,024,1567,409,708,450
SI,62,025,1567,409,708,450
SI,62,026,1567,409,708,450
SI,62,027,1567,409,708,450
SI,62,028,1567,409,708,450
SI,62,029,1567,409,708,450
SI,62,030,1567,409,708,450
SI,62,031,1567,409,708,450
SI,62,032,1567,409,708,450
SI,62,033,1567,409,708,450
SI,62,034,1567,409,708,450
SI,62,035,1567,409,708,450
SI,62,036,1567,409,708,450
SI,62,037,1567,409,708,450
SI,62,038,1566,409,708,449
SI,62,039,1566,409,708,449
SI,62,040,1566,409,708,449
SI,62,041,1566,409,708,449
SI,62,042,1566,409,708,449
SI,62,043,1566,409,708,449
SI,62,044,1566,409,708,449
SI,62,045,1566,409,708,449
SI,62,046,1566,409,708,449
SI,62,047,1566,409,708,449
SI,62,048,1566,409,708,449
SI,62,049,1566,409,708,449
SI,62,050,1565,409,708,448
SI,62,051,1565,409,708,448
SI,62,052,1564,409,708,447
SI,62,053,1564,409,708,447
SI,62,054,1564,409,708,447
SI,62,055,1564,409,708,447
SI,62,056,1564,409,708,447
SI,62,057,1564,409,708,447
SI,62,058,1564,409,708,447
SI,62,059,1564,409,708,447
SI,62,060,1564,409,708,447
SI,62,061,1564,409,708,447
SI,62,062,1564,409,708,447
SI,62,063,1564,409,708,447
SI,62,064,1564,409,708,447
SI,62,065,1564,409,708,447
SI,63,001,1185,520,312,353
SI,63,002,1185,520,312,353
SI,63,003,1184,520,312,352
SI,63,004,1184,520,312,352
SI,63,005,1184,520,312,352
SI,63,006,1184,520,312,352
SI,63,007,1184,520,312,352
SI,63,008,1184,520,312,352
SI,63,009,1184,520,312,352
SI,63,010,1184,520,312,352
SI,63,011,1184,520,312,352
SI,63,012,1184,520,312,352
SI,63,013,1184,520,312,352
SI,63,014,1184,520,312,352
SI,63,015,1184,520,312,352
SI,63,016,1184,520,312,352
SI,63,017,1184,520,312,352
SI,63,018,1184,520,312,352
SI,63,019,1184,520,312,352
SI,63,020,1184,520,312,352
SI,63,021,1183,520,312,351
SI,63,022,1183,520,312,351
SI,63,023,1183,520,312,351
SI,63,024,1183,520,312,351
SI,63,025,1183,520,312,351
SI,63,026,1183,520,312,351
SI,63,027,1183,520,312,351
SI,63,028,1183,520,312,351
SI,63,029,1183,520,312,351
SI,63,030,1183,520,312,351
SI,63,031,1183,520,312,351
SI,63,032,1182,519,312,351
SI,63,033,1182,519,312,351
SI,63,034,1182,519,312,351
SI,63,035,1182,519,312,351
SI,63,036,1182,519,312,351
SI,63,037,1182,519,312,351
SI,63,038,1182,519,312,351
SI,63,039,1182,519,312,351
SI,63,040,1182,519,312,351
SI,63,041,1182,519,312,351
SI,63,042,1182,519,312,351
SI,63,043,1182,519,312,351
SI,63,044,1182,519,312,351
SI,63,045,1182,519,312,351
SI,63,046,1182,519,312,351
SI,63,047,1182,519,312,351
SI,63,048,1182,519,312,351
SI,63,049,1182,519,312,351
SI,63,050,1182,519,312,351
SI,63,051,1182,519,312,351
SI,63,052,1182,519,312,351
SI,63,053,1181,519,312,350
SI,63,054,1181,519,312,350
SI,63,055,1181,519,312,350
SI,63,056,1181,519,312,350
SI,63,057,1181,519,312,350
SI,63,058,1180,519,311,350
SI,63,059,1180,519,311,350
SI,63,060,1180,519,311,350
SI,63,061,1180,519,311,350
SI,63,062,1180,519,311,350
SI,63,063,1180,519,311,350
SI,63,064,1180,519,311,350
SI,63,065,1180,519,311,350
SI,63,066,1180,519,311,350
SI,63,067,1180,519,311,350
SI,63,068,1180,519,311,350
SI,63,069,1180,519,311,350
SI,63,070,1180,519,311,350
SI,63,071,1180,519,311,350
SI,63,072,1180,519,311,350
SI,63,073,1179,519,311,349
SI,63,074,1179,519,311,349
SI,63,075,1179,519,311,349
SI,63,076,1179,519,311,349
SI,64,001,8137,3298,2435,2404
SI,64,002,8137,3298,2435,2404
SI,64,003,8137,3298,2435,2404
SI,64,004,8137,3298,2435,2404
SI,64,005,8136,3297,2435,2404
SI,64,006,8136,3297,2435,2404
SI,64,007,8136,3297,2435,2404
SI,64,008,8136,3297,2435,2404
SI,64,009,8136,3297,2435,2404
SI,64,010,8136,3297,2435,2404
SI,64,011,8136,3297,2435,2404
SI,64,012,8136,3297,2435,2404
SI,64,013,8136,3297,2435,2404
SI,64,014,8136,3297,2435,2404
SI,64,015,8136,3297,2435,2404
SI,64,016,8136,3297,2435,2404
SI,64,017,8136,3297,2435,2404
SI,64,018,8136,3297,2435,2404
SI,64,019,8136,3297,2435,2404
SI,64,020,8136,3297,2435,2404
SI,64,021,8136,3297,2435,2404
SI,64,022,8136,3297,2435,2404
SI,64,023,8136,3297,2435,2404
SI,64,024,8136,3297,2435,2404
SI,64,025,8135,3297,2435,2403
SI,64,026,8135,3297,2435,2403
SI,64,027,8135,3297,2435,2403
SI,64,028,8135,3297,2435,2403
SI,64,029,8135,3297,2435,2403
SI,64,030,8135,3297,2435,2403
SI,64,031,8135,3297,2435,2403
SI,64,032,8135,3297,2435,2403
SI,64,033,8135,3297,2435,2403
SI,64,034,8135,3297,2435,2403
SI,64,035,8135,3297,2435,2403
SI,64,036,8135,3297,2435,2403
SI,64,037,8135,3297,2435,2403
SI,64,038,8135,3297,2435,2403
SI,64,039,8134,3297,2435,2402
SI,64,040,8134,3297,2435,2402
SI,64,041,8134,3297,2435,2402
SI,64,042,8134,3297,2435,2402
SI,64,043,8134,3297,2435,2402
SI,64,044,8133,3297,2434,2402
SI,64,045,8132,3297,2434,2401
SI,64,046,8132,3297,2434,2401
SI,64,047,8132,3297,2434,2401
SI,64,048,8132,3297,2434,2401
SI,64,049,8132,3297,2434,2401
SI,64,050,8132,3297,2434,2401
SI,64,051,8132,3297,2434,2401
SI,64,075,8132,3297,2434,2401
SI,64,076,8132,3297,2434,2401
SI,64,077,8132,3297,2434,2401
SI,64,078,8132,3297,2434,2401
SI,64,079,8132,3297,2434,2401
SI,64,080,8132,3297,2434,2401
SI,64,081,8132,3297,2434,2401
SI,64,082,8132,3297,2434,2401
SI,64,083,8132,3297,2434,2401
SI,64,084,8132,3297,2434,2401
SI,64,085,8131,3297,2434,2400
SI,64,086,8131,3297,2434,2400
SI,64,087,8131,3297,2434,2400
