ED,AD,borough,neighborhood,ev25_total,ev_rate,ev_weight,ev_party_dem,ev_party_rep,ev_party_oth
36,30,QN,Elmhurst,205,0.11,0.00027996170670119074,0.7073170731707317,0.11707317073170732,0.01951219512195122
58,29,QN,Holliswood,96,0.05,0.00013110401874787467,0.71875,0.11458333333333333,0.020833333333333332
22,28,QN,Middle Village,246,0.15,0.00033595404804142887,0.4146341463414634,0.3943089430894309,0.024390243902439025
7,80,BX,Pelham Parkway,145,0.12,0.00019802169498376904,0.6827586206896552,0.18620689655172415,0.013793103448275862
38,38,QN,Ozone Park,54,0.05,7.37460105456795e-05,0.7962962962962963,0.09259259259259259,0.0
27,48,BK,Midwood,288,0.24,0.00039331205624362406,0.7256944444444444,0.17708333333333334,0.0
59,43,BK,Prospect Lefferts Gardens,355,0.19,0.0004848117359947449,0.9042253521126761,0.016901408450704224,0.0028169014084507044
35,70,MN,Upper West Side,319,0.24,0.0004356477289642919,0.8244514106583072,0.025078369905956112,0.009404388714733543
43,24,QN,Jamaica Hills,146,0.09,0.00019938736184572608,0.6575342465753424,0.10273972602739725,0.0136986301369863
9,33,QN,Queens Village,160,0.09,0.00021850669791312447,0.65625,0.14375,0.00625
51,34,QN,Jackson Heights,185,0.11,0.00025264836946205016,0.6864864864864865,0.0972972972972973,0.021621621621621623
6,48,BK,Kensington,233,0.11,0.0003182003788359875,0.648068669527897,0.24034334763948498,0.008583690987124463
49,60,BK,East New York,21,0.02,2.8679004101097586e-05,0.9523809523809523,0.0,0.0
41,44,BK,Windsor Terrace,380,0.34,0.0005189534075436706,0.8289473684210527,0.06578947368421052,0.005263157894736842
42,32,QN,South Jamaica,106,0.07,0.00014476068736744496,0.7641509433962265,0.04716981132075472,0.0
49,37,QN,Maspeth,149,0.12,0.00020348436243159716,0.5033557046979866,0.28859060402684567,0.013422818791946308
13,33,QN,Queens Village,13,0.07,1.7753669205441364e-05,0.6153846153846154,0.15384615384615385,0.0
47,26,QN,Auburndale,182,0.12,0.00024855136887617907,0.521978021978022,0.24725274725274726,0.02197802197802198
45,82,BX,Eastchester,184,0.16,0.00025128270260009315,0.8641304347826086,0.05434782608695652,0.010869565217391304
33,47,BK,Bath Beach,126,0.07,0.00017207402460658552,0.38095238095238093,0.3492063492063492,0.007936507936507936
50,80,BX,Allerton,84,0.06,0.00011471601640439034,0.7976190476190477,0.07142857142857142,0.011904761904761904
47,45,BK,Sheepshead Bay,195,0.13,0.0002663050380816204,0.38974358974358975,0.29743589743589743,0.010256410256410256
59,44,BK,Kensington,73,0.04,9.969368092286304e-05,0.7397260273972602,0.0821917808219178,0.0136986301369863
59,37,QN,Ridgewood,218,0.24,0.0002977153759066321,0.8440366972477065,0.03669724770642202,0.013761467889908258
26,65,MN,Lower East Side,283,0.19,0.0003864837219338389,0.7985865724381626,0.08833922261484099,0.0
15,67,MN,Upper West Side,341,0.26,0.00046569239992734653,0.8211143695014663,0.04398826979472141,0.011730205278592375
35,83,BX,Wakefield,160,0.12,0.00021850669791312447,0.8625,0.04375,0.025
9,37,QN,Long Island City,239,0.26,0.0003263943800077297,0.7698744769874477,0.07112970711297072,0.016736401673640166
40,38,QN,Ozone Park,22,0.03,3.0044670963054613e-05,0.7272727272727273,0.045454545454545456,0.0
57,44,BK,Kensington,210,0.14,0.00028679004101097585,0.7333333333333333,0.10952380952380952,0.014285714285714285
13,86,BX,University Heights,17,0.01,2.3216336653269473e-05,0.8823529411764706,0.058823529411764705,0.0
35,55,BK,Brownsville,32,0.06,4.370133958262489e-05,0.78125,0.0,0.03125
61,24,QN,Oakland Gardens,200,0.12,0.0002731333723914056,0.635,0.12,0.01
43,36,QN,Long Island City,168,0.14,0.00022943203280878068,0.8154761904761905,0.05357142857142857,0.005952380952380952
35,68,MN,East Harlem,104,0.08,0.00014202935364353091,0.875,0.028846153846153848,0.0
60,75,MN,Chelsea,298,0.2,0.0004069687248631943,0.7214765100671141,0.06040268456375839,0.020134228187919462
23,49,BK,Bensonhurst,106,0.1,0.00014476068736744496,0.5377358490566038,0.1792452830188679,0.03773584905660377
50,58,BK,Canarsie,51,0.05,6.964900995980842e-05,0.8235294117647058,0.0196078431372549,0.0
57,69,MN,Upper West Side,207,0.23,0.00028269304042510476,0.8357487922705314,0.06280193236714976,0.00966183574879227
42,30,QN,Woodside,165,0.17,0.0002253350322229096,0.7151515151515152,0.09090909090909091,0.0
43,33,QN,St. Albans,122,0.13,0.0001666113571587574,0.9344262295081968,0.00819672131147541,0.0
31,38,QN,Woodhaven,126,0.09,0.00017207402460658552,0.6746031746031746,0.14285714285714285,0.015873015873015872
23,66,MN,West Village,356,0.22,0.00048617740285670195,0.800561797752809,0.042134831460674156,0.0056179775280898875
56,80,BX,Norwood,79,0.05,0.00010788768209460521,0.810126582278481,0.06329113924050633,0.012658227848101266
9,26,QN,Glen Oaks,142,0.16,0.00019392469439789796,0.6690140845070423,0.1056338028169014,0.014084507042253521
2,25,QN,Briarwood,368,0.23,0.0005025654052001863,0.7364130434782609,0.08152173913043478,0.03260869565217391
44,37,QN,Ridgewood,205,0.15,0.00027996170670119074,0.8097560975609757,0.04390243902439024,0.01951219512195122
45,32,QN,South Jamaica,81,0.07,0.00011061901581851926,0.8765432098765432,0.012345679012345678,0.012345679012345678
41,38,QN,Ozone Park,56,0.06,7.647734426959357e-05,0.6607142857142857,0.16071428571428573,0.0
46,87,BX,Castle Hill,136,0.1,0.00018573069322615579,0.875,0.0661764705882353,0.007352941176470588
49,58,BK,East Flatbush,86,0.09,0.0001174473501283044,0.9418604651162791,0.0,0.0
30,70,MN,Morningside Heights,294,0.17,0.00040150605741536623,0.8673469387755102,0.01020408163265306,0.01020408163265306
35,23,QN,Howard Beach,371,0.27,0.0005066624057860574,0.2641509433962264,0.5768194070080862,0.026954177897574125
18,61,SI,New Brighton,101,0.09,0.00013793235305765983,0.8316831683168316,0.09900990099009901,0.009900990099009901
19,33,QN,Queens Village,90,0.07,0.00012291001757613253,0.6666666666666666,0.1,0.03333333333333333
8,27,QN,Forest Hills,64,0.08,8.740267916524978e-05,0.625,0.09375,0.078125
62,55,BK,Ocean Hill,54,0.06,7.37460105456795e-05,0.8148148148148148,0.037037037037037035,0.018518518518518517
38,71,MN,Hamilton Heights,193,0.14,0.0002635737043577064,0.9067357512953368,0.0051813471502590676,0.010362694300518135
55,63,SI,Bulls Head,230,0.2,0.00031410337825011643,0.32608695652173914,0.45217391304347826,0.02608695652173913
12,30,QN,Woodside,112,0.18,0.00015295468853918713,0.6607142857142857,0.19642857142857142,0.0
45,44,BK,Kensington,361,0.3,0.0004930057371664871,0.8559556786703602,0.04709141274238227,0.002770083102493075
39,83,BX,Edenwald,125,0.1,0.00017070835774462848,0.904,0.04,0.0
24,82,BX,Country Club,87,0.1,0.00011881301699026143,0.42528735632183906,0.367816091954023,0.011494252873563218
41,41,BK,Madison,453,0.25,0.0006186470884665336,0.5739514348785872,0.2582781456953642,0.011037527593818985
1,44,BK,Fort Greene,257,0.16,0.0003509763835229562,0.8871595330739299,0.0038910505836575876,0.0038910505836575876
44,57,BK,Fort Greene,404,0.3,0.0005517294122306393,0.8910891089108911,0.007425742574257425,0.017326732673267328
57,57,BK,Prospect Heights,612,0.28,0.0008357881195177011,0.923202614379085,0.00980392156862745,0.006535947712418301
19,77,BX,Morris Heights,70,0.06,9.559668033699195e-05,0.8142857142857143,0.02857142857142857,0.014285714285714285
47,69,MN,Upper West Side,336,0.27,0.00045886406561756137,0.8244047619047619,0.03869047619047619,0.011904761904761904
20,61,SI,Randall Manor,139,0.12,0.00018982769381202687,0.7122302158273381,0.17985611510791366,0.014388489208633094
44,59,BK,Bergen Beach,163,0.14,0.00022260369849899555,0.4049079754601227,0.38650306748466257,0.03067484662576687
19,70,MN,Central Harlem,213,0.16,0.00029088704159684693,0.8732394366197183,0.03286384976525822,0.004694835680751174
6,53,BK,Bushwick,61,0.04,8.33056785793787e-05,0.8852459016393442,0.01639344262295082,0.0
35,66,MN,Flatiron,184,0.13,0.00025128270260009315,0.7608695652173914,0.06521739130434782,0.010869565217391304
62,36,QN,Long Island City,361,0.22,0.0004930057371664871,0.8254847645429363,0.04986149584487535,0.013850415512465374
45,72,MN,Washington Heights,92,0.09,0.00012564135130004657,0.8913043478260869,0.06521739130434782,0.0
19,34,QN,Astoria,256,0.14,0.00034961071666099914,0.8203125,0.04296875,0.0078125
4,55,BK,Ocean Hill,11,0.11,1.5022335481527306e-05,0.9090909090909091,0.0,0.0
41,39,QN,Rego Park,253,0.17,0.00034551371607512805,0.5770750988142292,0.1541501976284585,0.007905138339920948
7,51,BK,Sunset Park,194,0.12,0.0002649393712196634,0.845360824742268,0.04639175257731959,0.0
40,27,QN,Kew Gardens Hills,289,0.14,0.00039467772310558107,0.6228373702422145,0.21107266435986158,0.01730103806228374
66,36,QN,Long Island City,58,0.23,7.920867799350761e-05,0.8275862068965517,0.017241379310344827,0.0
3,62,SI,Tottenville,265,0.14,0.0003619017184186124,0.2792452830188679,0.4679245283018868,0.026415094339622643
12,82,BX,Throgs Neck,48,0.05,6.555200937393733e-05,0.8125,0.041666666666666664,0.020833333333333332
3,59,BK,Canarsie,166,0.1,0.00022670069908486664,0.927710843373494,0.024096385542168676,0.0
27,84,BX,Longwood,43,0.08,5.87236750641522e-05,0.9069767441860465,0.06976744186046512,0.0
49,50,BK,Williamsburg,55,0.05,7.511167740763654e-05,0.6909090909090909,0.2545454545454545,0.0
35,43,BK,Prospect Lefferts Gardens,162,0.1,0.00022123803163703851,0.8765432098765432,0.06790123456790123,0.0
22,79,BX,Crotona Park East,32,0.02,4.370133958262489e-05,0.84375,0.03125,0.0
33,53,BK,East Williamsburg,11,0.01,1.5022335481527306e-05,0.9090909090909091,0.0,0.0
70,28,QN,Forest Hills,3,0.05,4.097000585871083e-06,0.3333333333333333,0.3333333333333333,0.0
22,46,BK,Dyker Heights,312,0.21,0.0004260880609305927,0.5576923076923077,0.23076923076923078,0.035256410256410256
69,41,BK,Madison,66,0.15,9.013401288916385e-05,0.5454545454545454,0.25757575757575757,0.030303030303030304
49,86,BX,Mount Hope,53,0.03,7.238034368372248e-05,0.8113207547169812,0.09433962264150944,0.018867924528301886
38,47,BK,Bath Beach,78,0.07,0.00010652201523264817,0.5641025641025641,0.2564102564102564,0.0
10,43,BK,Crown Heights,456,0.28,0.0006227440890524047,0.8991228070175439,0.008771929824561403,0.0021929824561403508
19,51,BK,Sunset Park,194,0.12,0.0002649393712196634,0.8247422680412371,0.04639175257731959,0.005154639175257732
47,46,BK,Coney Island,89,0.07,0.00012154435071417549,0.7191011235955056,0.15730337078651685,0.011235955056179775
45,30,QN,Woodside,236,0.17,0.0003222973794218586,0.7754237288135594,0.07627118644067797,0.00423728813559322
65,69,MN,Upper West Side,316,0.28,0.00043155072837842084,0.8765822784810127,0.0189873417721519,0.022151898734177215
2,41,BK,Flatlands,237,0.17,0.0003236630462838156,0.9156118143459916,0.016877637130801686,0.008438818565400843
36,53,BK,East Williamsburg,164,0.1,0.0002239693653609526,0.8841463414634146,0.03048780487804878,0.006097560975609756
55,54,BK,Bushwick,119,0.09,0.0001625143565728863,0.865546218487395,0.03361344537815126,0.008403361344537815
41,33,QN,Cambria Heights,179,0.2,0.000244454368290308,0.9050279329608939,0.00558659217877095,0.0111731843575419
37,66,MN,Greenwich Village,296,0.22,0.00040423739113928025,0.7635135135135135,0.04054054054054054,0.0033783783783783786
5,25,QN,Briarwood,168,0.1,0.00022943203280878068,0.6309523809523809,0.1488095238095238,0.02976190476190476
53,80,BX,Norwood,121,0.09,0.0001652456902968004,0.8347107438016529,0.04132231404958678,0.01652892561983471
47,38,QN,Richmond Hill,202,0.12,0.00027586470611531966,0.7029702970297029,0.16831683168316833,0.01485148514851485
7,65,MN,Civic Center,521,0.33,0.0007115124350796115,0.6756238003838771,0.16122840690978887,0.009596928982725527
65,29,QN,Jamaica Estates,61,0.06,8.33056785793787e-05,0.7704918032786885,0.06557377049180328,0.03278688524590164
13,30,QN,Woodside,150,0.09,0.0002048500292935542,0.6933333333333334,0.14,0.04666666666666667
17,58,BK,East Flatbush,86,0.06,0.0001174473501283044,0.8837209302325582,0.046511627906976744,0.0
48,64,SI,Dongan Hills,126,0.12,0.00017207402460658552,0.24603174603174602,0.5396825396825397,0.031746031746031744
4,47,BK,Bensonhurst,120,0.1,0.00016388002343484335,0.5833333333333334,0.19166666666666668,0.016666666666666666
37,75,MN,Midtown South,336,0.24,0.00045886406561756137,0.8601190476190477,0.03869047619047619,0.008928571428571428
18,27,QN,Flushing,106,0.11,0.00014476068736744496,0.8207547169811321,0.11320754716981132,0.0
19,56,BK,Bedford Stuyvesant,266,0.2,0.00036326738528056946,0.924812030075188,0.011278195488721804,0.0037593984962406013
5,39,QN,Jackson Heights,322,0.24,0.000439744729550163,0.7981366459627329,0.062111801242236024,0.0
26,58,BK,East Flatbush,128,0.1,0.00017480535833049957,0.921875,0.0,0.0234375
27,44,BK,Park Slope,503,0.35,0.000686930431564385,0.8846918489065606,0.03578528827037773,0.009940357852882704
46,66,MN,East Village,128,0.11,0.00017480535833049957,0.8125,0.03125,0.0078125
25,68,MN,East Harlem,151,0.1,0.0002062156961555112,0.8013245033112583,0.039735099337748346,0.006622516556291391
55,67,MN,Upper West Side,230,0.2,0.00031410337825011643,0.7739130434782608,0.05652173913043478,0.004347826086956522
13,27,QN,Flushing,134,0.08,0.00018299935950224174,0.5671641791044776,0.20149253731343283,0.007462686567164179
